ID_ESTUDIO,CVE_ACUIF,ACUIFERO,NOM_ACUIF,CVE_EDO,NOM_EDO,ESTADO
858,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
858,2502,2502 RÍO SINALOA,RÍO SINALOA,25,SINALOA,25 SINALOA
858,2503,2503 RÍO MOCORITO,RÍO MOCORITO,25,SINALOA,25 SINALOA
858,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
858,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
858,2506,2506 RÍO ELOTA,RÍO ELOTA,25,SINALOA,25 SINALOA
858,2507,2507 RÍO PIAXTLA,RÍO PIAXTLA,25,SINALOA,25 SINALOA
858,2508,2508 RÍO QUELITE,RÍO QUELITE,25,SINALOA,25 SINALOA
858,2509,2509 RÍO PRESIDIO,RÍO PRESIDIO,25,SINALOA,25 SINALOA
858,2510,2510 RÍO BALUARTE,RÍO BALUARTE,25,SINALOA,25 SINALOA
858,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
858,2512,2512 LAGUNA AGUA GRANDE,LAGUNA AGUA GRANDE,25,SINALOA,25 SINALOA
858,2513,2513 RÍO CAÑAS,RÍO CAÑAS,25,SINALOA,25 SINALOA
858,2514,2514 EL CARRIZO,EL CARRIZO,25,SINALOA,25 SINALOA
859,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
861,2415,2415 RÍO VERDE,RÍO VERDE,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
862,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
863,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
865,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
865,2502,2502 RÍO SINALOA,RÍO SINALOA,25,SINALOA,25 SINALOA
865,2503,2503 RÍO MOCORITO,RÍO MOCORITO,25,SINALOA,25 SINALOA
865,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
865,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
865,2506,2506 RÍO ELOTA,RÍO ELOTA,25,SINALOA,25 SINALOA
865,2507,2507 RÍO PIAXTLA,RÍO PIAXTLA,25,SINALOA,25 SINALOA
865,2508,2508 RÍO QUELITE,RÍO QUELITE,25,SINALOA,25 SINALOA
865,2509,2509 RÍO PRESIDIO,RÍO PRESIDIO,25,SINALOA,25 SINALOA
865,2510,2510 RÍO BALUARTE,RÍO BALUARTE,25,SINALOA,25 SINALOA
865,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
865,2512,2512 LAGUNA AGUA GRANDE,LAGUNA AGUA GRANDE,25,SINALOA,25 SINALOA
865,2513,2513 RÍO CAÑAS,RÍO CAÑAS,25,SINALOA,25 SINALOA
865,2514,2514 EL CARRIZO,EL CARRIZO,25,SINALOA,25 SINALOA
866,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
866,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
871,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
878,2509,2509 RÍO PRESIDIO,RÍO PRESIDIO,25,SINALOA,25 SINALOA
883,3105,3105 PENÍNSULA DE YUCATÁN, PENÍNSULA DE YUCATÁN,23,QUINTANA ROO,23 QUINTANA ROO
884,1911,1911 CAÑÓN DEL HUAJUCO,CAÑÓN DEL HUAJUCO,19,NUEVO LEÓN,19 NUEVO LEÓN
885,1901,1901 LAMPAZOS-VILLALDAMA,LAMPAZOS-VILLALDAMA,19,NUEVO LEÓN,19 NUEVO LEÓN
886,1905,1905 AGUALEGUAS-RAMONES,AGUALEGUAS-RAMONES,19,NUEVO LEÓN,19 NUEVO LEÓN
887,2503,2503 RÍO MOCORITO,RÍO MOCORITO,25,SINALOA,25 SINALOA
887,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
887,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
888,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
888,2502,2502 RÍO SINALOA,RÍO SINALOA,25,SINALOA,25 SINALOA
888,2503,2503 RÍO MOCORITO,RÍO MOCORITO,25,SINALOA,25 SINALOA
888,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
891,1913,1913 CHINA-GENERAL BRAVO,CHINA-GENERAL BRAVO,19,NUEVO LEÓN,19 NUEVO LEÓN
892,1903,1903 LAMPAZOS-ANÁHUAC,LAMPAZOS-ANÁHUAC,19,NUEVO LEÓN,19 NUEVO LEÓN
483,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA
896,201,0201 TIJUANA,TIJUANA,2,BAJA CALIFORNIA,02 BAJA CALIFORNIA
896,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO
897,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA
901,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
902,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
906,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
907,2624,2624 RÍO SONORA,RÍO SONORA,26,SONORA,26 SONORA
907,2625,2625 RÍO SAN MIGUEL,RÍO SAN MIGUEL,26,SONORA,26 SONORA
907,2626,2626 RÍO ZANJÓN,RÍO ZANJÓN,26,SONORA,26 SONORA
489,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA
913,2609,2609 BUSANI,BUSANI,26,SONORA,26 SONORA
913,2610,2610 COYOTILLO,COYOTILLO,26,SONORA,26 SONORA
913,2611,2611 LA TINAJA,LA TINAJA,26,SONORA,26 SONORA
913,2612,2612 MAGDALENA,MAGDALENA,26,SONORA,26 SONORA
916,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO
916,1118,1118 SALVATIERRA-ACÁMBARO,SALVATIERRA-ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO
916,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO
916,1121,1121 LAGO DE CUITZEO,LAGO DE CUITZEO,11,GUANAJUATO,11 GUANAJUATO
918,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA
919,2653,2653 HUÁSABAS,HUÁSABAS,26,SONORA,26 SONORA
921,2642,2642 VALLE DEL MAYO,VALLE DEL MAYO,26,SONORA,26 SONORA
922,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
924,210,0210 VALLE DE MEXICALI,VALLE DE MEXICALI,2,BAJA CALIFORNIA,02 BAJA CALIFORNIA
924,2621,2621 MESA DEL SERI-LA VICTORIA,MESA DEL SERI-LA VICTORIA,26,SONORA,26 SONORA
991,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
493,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA
1008,2621,2621 MESA DEL SERI-LA VICTORIA,MESA DEL SERI-LA VICTORIA,26,SONORA,26 SONORA
1008,2624,2624 RÍO SONORA,RÍO SONORA,26,SONORA,26 SONORA
1008,2627,2627 RÍO BACOACHI,RÍO BACOACHI,26,SONORA,26 SONORA
1032,2701,2701 HUIMANGUILLO,HUIMANGUILLO,27,TABASCO,27 TABASCO
1032,2702,2702 LA CHONTALPA,LA CHONTALPA,27,TABASCO,27 TABASCO
1032,2703,2703 SAMARIA-CUNDUCÁN,SAMARIA-CUNDUACÁN,27,TABASCO,27 TABASCO
1032,2704,2704 CENTLA,CENTLA,27,TABASCO,27 TABASCO
1032,2705,2705 LA SIERRA,LA SIERRA,27,TABASCO,27 TABASCO
1032,2706,2706 MACUSPANA,MACUSPANA,27,TABASCO,27 TABASCO
1032,2707,2707 LOS RÍOS,LOS RÍOS,27,TABASCO,27 TABASCO
1032,2708,2708 BOCA DEL CERRO,BOCA DEL CERRO,27,TABASCO,27 TABASCO
1036,2707,2707 LOS RÍOS,LOS RÍOS,27,TABASCO,27 TABASCO
1038,2702,2702 LA CHONTALPA,LA CHONTALPA,27,TABASCO,27 TABASCO
1040,2702,2702 LA CHONTALPA,LA CHONTALPA,27,TABASCO,27 TABASCO
1046,2801,2801 BAJO RÍO BRAVO,BAJO RÍO BRAVO,28,TAMAULIPAS,28 TAMAULIPAS
1047,2801,2801 BAJO RÍO BRAVO,BAJO RÍO BRAVO,28,TAMAULIPAS,28 TAMAULIPAS
1047,2802,2802 MÉNDEZ-SAN FERNANDO,MÉNDEZ-SAN FERNANDO,28,TAMAULIPAS,28 TAMAULIPAS
1047,2803,2803 HIDALGO-VILLAGRÁN,HIDALGO-VILLAGRÁN,28,TAMAULIPAS,28 TAMAULIPAS
1047,2804,2804 SAN CARLOS,SAN CARLOS,28,TAMAULIPAS,28 TAMAULIPAS
1047,2805,2805 JIMÉNEZ-ABASOLO,JIMÉNEZ-ABASOLO,28,TAMAULIPAS,28 TAMAULIPAS
1047,2806,2806 MÁRGENES DEL RÍO PURIFICACIÓN,MÁRGENES DEL RÍO PURIFICACIÓN,28,TAMAULIPAS,28 TAMAULIPAS
1047,2807,2807 VICTORIA-GÜEMEZ,VICTORIA-GÜEMEZ,28,TAMAULIPAS,28 TAMAULIPAS
1047,2808,2808 VICTORIA-CASAS,VICTORIA-CASAS,28,TAMAULIPAS,28 TAMAULIPAS
1047,2809,2809 ALDAMA-SOTO LA MARINA,ALDAMA-SOTO LA MARINA,28,TAMAULIPAS,28 TAMAULIPAS
1047,2810,2810 PALMILLAS-JAUMAVE,PALMILLAS-JAUMAVE,28,TAMAULIPAS,28 TAMAULIPAS
1047,2811,2811 LLERA-XICOTÉNCATL,LLERA-XICOTÉNCATL,28,TAMAULIPAS,28 TAMAULIPAS
1047,2812,2812 OCAMPO-ANTIGUO MORELOS,OCAMPO-ANTIGUO MORELOS,28,TAMAULIPAS,28 TAMAULIPAS
1047,2813,2813 ZONA SUR,ZONA SUR,28,TAMAULIPAS,28 TAMAULIPAS
1047,2814,2814 TULA-BUSTAMANTE,TULA-BUSTAMANTE,28,TAMAULIPAS,28 TAMAULIPAS
1048,2807,2807 VICTORIA-GÜEMEZ,VICTORIA-GÜEMEZ,28,TAMAULIPAS,28 TAMAULIPAS
1048,2808,2808 VICTORIA-CASAS,VICTORIA-CASAS,28,TAMAULIPAS,28 TAMAULIPAS
1050,2806,2806 MÁRGENES DEL RÍO PURIFICACIÓN,MÁRGENES DEL RÍO PURIFICACIÓN,28,TAMAULIPAS,28 TAMAULIPAS
1050,2808,2808 VICTORIA-CASAS,VICTORIA-CASAS,28,TAMAULIPAS,28 TAMAULIPAS
1056,2810,2810 PALMILLAS-JAUMAVE,PALMILLAS-JAUMAVE,28,TAMAULIPAS,28 TAMAULIPAS
1057,2814,2814 TULA-BUSTAMANTE,TULA-BUSTAMANTE,28,TAMAULIPAS,28 TAMAULIPAS
1059,2811,2811 LLERA-XICOTÉNCATL,LLERA-XICOTÉNCATL,28,TAMAULIPAS,28 TAMAULIPAS
1061,2902,2902 SOLTEPEC,SOLTEPEC,29,TLAXCALA,29 TLAXCALA
1062,2902,2902 SOLTEPEC,SOLTEPEC,29,TLAXCALA,29 TLAXCALA
1065,2902,2902 SOLTEPEC,SOLTEPEC,29,TLAXCALA,29 TLAXCALA
1066,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
1067,2901,2901 ALTO ATOYAC,ALTO ATOYAC,29,TLAXCALA,29 TLAXCALA
1069,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
1070,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
1072,2901,2901 ALTO ATOYAC,ALTO ATOYAC,29,TLAXCALA,29 TLAXCALA
1072,2902,2902 SOLTEPEC,SOLTEPEC,29,TLAXCALA,29 TLAXCALA
1072,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
1073,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
1077,609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,6,COLIMA,06 COLIMA
1078,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1079,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1080,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1081,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1083,405,0405 XPUJIL,XPUJIL,4,CAMPECHE,04 CAMPECHE
1087,2209,2209 VALLE DE AMEALCO,VALLE DE AMEALCO,22,QUERÉTARO,22 QUERÉTARO
1088,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1089,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1090,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1092,1812,1812 VALLE DE SANTA MARÍA DEL ORO,VALLE DE SANTA MARÍA DEL ORO,18,NAYARIT,18 NAYARIT
1093,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1095,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1095,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1096,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1097,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1098,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1100,1703,1703 ZACATEPEC, ZACATEPEC,17,MORELOS,17 MORELOS
1103,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO
1103,1312,1312 IXMIQUILPAN,IXMIQUILPAN,13,HIDALGO,13 HIDALGO
1105,1704,1704 TEPALCINGO-AXOCHIAPAN, TEPALCINGO-AXOCHIAPAN,17,MORELOS,17 MORELOS
1109,601,0601 COLIMA,COLIMA,6,COLIMA,06 COLIMA
1109,603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,6,COLIMA,06 COLIMA
1109,605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,6,COLIMA,06 COLIMA
1109,607,0607 EL COLOMO,EL COLOMO,6,COLIMA,06 COLIMA
1109,608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,6,COLIMA,06 COLIMA
1109,609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,6,COLIMA,06 COLIMA
1109,610,0610 LA CENTRAL-PEÑA BLANCA,LA CENTRAL-PEÑA BLANCA,6,COLIMA,06 COLIMA
1109,612,0612 MARABASCO,MARABASCO,6,COLIMA,06 COLIMA
1109,613,0613 MINATITLÁN,MINATITLÁN,6,COLIMA,06 COLIMA
1109,614,0614 VALLE DE IXTLAHUACÁN,VALLE DE IXTLAHUACÁN,6,COLIMA,06 COLIMA
1109,615,0615 ALZADA-TEPAMES,ALZADA-TEPAMES,6,COLIMA,06 COLIMA
1143,603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,6,COLIMA,06 COLIMA
1143,605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,6,COLIMA,06 COLIMA
1143,607,0607 EL COLOMO,EL COLOMO,6,COLIMA,06 COLIMA
1143,608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,6,COLIMA,06 COLIMA
1143,610,0610 LA CENTRAL-PEÑA BLANCA,LA CENTRAL-PEÑA BLANCA,6,COLIMA,06 COLIMA
1143,612,0612 MARABASCO,MARABASCO,6,COLIMA,06 COLIMA
1145,2007,2007 TEHUANTEPEC,TEHUANTEPEC,20,OAXACA,20 OAXACA
1147,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO
1147,1302,1302 ORIZATLÁN,ORIZATLÁN,13,HIDALGO,13 HIDALGO
1147,1303,1303 ATOTONILCO-JALTOCÁN,ATOTONILCO-JALTOCÁN,13,HIDALGO,13 HIDALGO
1147,1304,1304 XOCHITLÁN-HUEJUTLA,XOCHITLÁN-HUEJUTLA,13,HIDALGO,13 HIDALGO
1147,1305,1305 ATLAPEXCO-CANDELARIA,ATLAPEXCO-CANDELARIA,13,HIDALGO,13 HIDALGO
1147,1306,1306 CALABOZO,CALABOZO,13,HIDALGO,13 HIDALGO
1147,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO
1147,1308,1308 EL ASTILLERO,EL ASTILLERO,13,HIDALGO,13 HIDALGO
1147,1309,1309 CHAPANTONGO-ALFAJAYUCAN,CHAPANTONGO-ALFAJAYUCAN,13,HIDALGO,13 HIDALGO
1147,1310,1310 VALLE DEL MEZQUITAL,VALLE DEL MEZQUITAL,13,HIDALGO,13 HIDALGO
1147,1311,1311 AJACUBA,AJACUBA,13,HIDALGO,13 HIDALGO
1147,1312,1312 IXMIQUILPAN,IXMIQUILPAN,13,HIDALGO,13 HIDALGO
1147,1313,1313 ACTOPAN-SANTIAGO DE ANAYA,ACTOPAN-SANTIAGO DE ANAYA,13,HIDALGO,13 HIDALGO
1147,1314,1314 MEZTITLÁN,MEZTITLÁN,13,HIDALGO,13 HIDALGO
1147,1315,1315 HUASCA-ZOQUITAL,HUASCA-ZOQUITAL,13,HIDALGO,13 HIDALGO
1147,1316,1316 TEPEJI DEL RÍO,TEPEJI DEL RÍO,13,HIDALGO,13 HIDALGO
1147,1317,1317 VALLE DE TULANCINGO,VALLE DE TULANCINGO,13,HIDALGO,13 HIDALGO
1147,1318,1318 ACAXOCHITLÁN,ACAXOCHITLÁN,13,HIDALGO,13 HIDALGO
1147,1319,1319 TECOCOMULCO,TECOCOMULCO,13,HIDALGO,13 HIDALGO
1147,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO
1147,1321,1321 AMAJAC,AMAJAC,13,HIDALGO,13 HIDALGO
1154,2411,2411 SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1157,818,0818 LAGUNA DE SANTA MARÍA,LAGUNA DE SANTA MARÍA,8,CHIHUAHUA,08 CHIHUAHUA
1159,818,0818 LAGUNA DE SANTA MARÍA,LAGUNA DE SANTA MARÍA,8,CHIHUAHUA,08 CHIHUAHUA
1160,821,0821 FLORES MAGÓN-VILLA AHUMADA,FLORES MAGÓN-VILLA AHUMADA,8,CHIHUAHUA,08 CHIHUAHUA
1161,825,0825 EL SABINAL,EL SABINAL,8,CHIHUAHUA,08 CHIHUAHUA
1232,2206,2206 VALLE DE CADEREYTA,VALLE DE CADEREYTA,22,QUERÉTARO,22 QUERÉTARO
1365,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
1373,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
1374,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
1435,2801,2801 BAJO RÍO BRAVO,BAJO RÍO BRAVO,28,TAMAULIPAS,28 TAMAULIPAS
1435,2802,2802 MÉNDEZ-SAN FERNANDO,MÉNDEZ-SAN FERNANDO,28,TAMAULIPAS,28 TAMAULIPAS
1435,2803,2803 HIDALGO-VILLAGRÁN,HIDALGO-VILLAGRÁN,28,TAMAULIPAS,28 TAMAULIPAS
1435,2804,2804 SAN CARLOS,SAN CARLOS,28,TAMAULIPAS,28 TAMAULIPAS
1435,2805,2805 JIMÉNEZ-ABASOLO,JIMÉNEZ-ABASOLO,28,TAMAULIPAS,28 TAMAULIPAS
1435,2806,2806 MÁRGENES DEL RÍO PURIFICACIÓN,MÁRGENES DEL RÍO PURIFICACIÓN,28,TAMAULIPAS,28 TAMAULIPAS
1435,2807,2807 VICTORIA-GÜEMEZ,VICTORIA-GÜEMEZ,28,TAMAULIPAS,28 TAMAULIPAS
1435,2808,2808 VICTORIA-CASAS,VICTORIA-CASAS,28,TAMAULIPAS,28 TAMAULIPAS
1435,2809,2809 ALDAMA-SOTO LA MARINA,ALDAMA-SOTO LA MARINA,28,TAMAULIPAS,28 TAMAULIPAS
1435,2810,2810 PALMILLAS-JAUMAVE,PALMILLAS-JAUMAVE,28,TAMAULIPAS,28 TAMAULIPAS
1435,2811,2811 LLERA-XICOTÉNCATL,LLERA-XICOTÉNCATL,28,TAMAULIPAS,28 TAMAULIPAS
1435,2812,2812 OCAMPO-ANTIGUO MORELOS,OCAMPO-ANTIGUO MORELOS,28,TAMAULIPAS,28 TAMAULIPAS
1435,2813,2813 ZONA SUR,ZONA SUR,28,TAMAULIPAS,28 TAMAULIPAS
1435,2814,2814 TULA-BUSTAMANTE,TULA-BUSTAMANTE,28,TAMAULIPAS,28 TAMAULIPAS
1451,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO
1464,710,0710 SOCONUSCO,SOCONUSCO,7,CHIAPAS,07 CHIAPAS
1465,704,0704 OCOZOCOAUTLA,OCOZOCOAUTLA,7,CHIAPAS,07 CHIAPAS
1474,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
1513,801,0801 ASCENSIÓN,ASCENSIÓN,8,CHIHUAHUA,08 CHIHUAHUA
1534,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
1540,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO
1540,2206,2206 VALLE DE CADEREYTA,VALLE DE CADEREYTA,22,QUERÉTARO,22 QUERÉTARO
1544,2406,2406 VILLA DE ARRIAGA,VILLA DE ARRIAGA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1548,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
1549,2401,2401 VANEGAS-CATORCE,VANEGAS-CATORCE,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2402,2402 EL BARRIL,EL BARRIL,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2403,2403 SALINAS DE HIDALGO,SALINAS DE HIDALGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2404,2404 SANTO DOMINGO,SANTO DOMINGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2405,2405 AHUALULCO,AHUALULCO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2406,2406 VILLA DE ARRIAGA,VILLA DE ARRIAGA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2407,2407 CEDRAL-MATEHUALA,CEDRAL-MATEHUALA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2408,2408 VILLA DE ARISTA,VILLA DE ARISTA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2409,2409 VILLA HIDALGO,VILLA HIDALGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2410,2410 BUENAVISTA,BUENAVISTA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2411,2411 SAN LUIS POTOSÍ,SAN LUIS POTOSÍ,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2412,2412 JARAL DE BERRIOS-VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2413,2413 MATEHUALA-HUIZACHE,MATEHUALA-HUIZACHE,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2414,2414 CERRITOS-VILLA JUÁREZ,CERRITOS-VILLA JUÁREZ,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2415,2415 RÍO VERDE,RÍO VERDE,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2416,2416 SAN NICOLÁS TOLENTINO,SAN NICOLÁS TOLENTINO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2417,2417 SANTA MARÍA DEL RÍO,SANTA MARÍA DEL RÍO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2418,2418 HUASTECA POTOSINA,HUASTECA POTOSINA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1549,2419,2419 TAMUÍN,TAMUÍN,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1553,1304,1304 XOCHITLÁN-HUEJUTLA,XOCHITLÁN-HUEJUTLA,13,HIDALGO,13 HIDALGO
1553,1305,1305 ATLAPEXCO-CANDELARIA,ATLAPEXCO-CANDELARIA,13,HIDALGO,13 HIDALGO
1553,1306,1306 CALABOZO,CALABOZO,13,HIDALGO,13 HIDALGO
1554,2812,2812 OCAMPO-ANTIGUO MORELOS,OCAMPO-ANTIGUO MORELOS,28,TAMAULIPAS,28 TAMAULIPAS
1556,1115,1115 VALLE DE CELAYA,VALLE DE CELAYA,11,GUANAJUATO,11 GUANAJUATO
1561,3105,3105 PENÍNSULA DE YUCATÁN, PENÍNSULA DE YUCATÁN,23,QUINTANA ROO,23 QUINTANA ROO
1562,2418,2418 HUASTECA POTOSINA,HUASTECA POTOSINA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1595,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
1598,605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,6,COLIMA,06 COLIMA
1599,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA
1599,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
1605,2008,2008 OSTUTA,OSTUTA,20,OAXACA,20 OAXACA
1624,2412,2412 JARAL DE BERRIOS-VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ
1629,3105,3105 PENÍNSULA DE YUCATÁN, PENÍNSULA DE YUCATÁN,23,QUINTANA ROO,23 QUINTANA ROO
1660,808,0808 JANOS,JANOS,8,CHIHUAHUA,08 CHIHUAHUA
1661,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO
1661,1115,1115 VALLE DE CELAYA,VALLE DE CELAYA,11,GUANAJUATO,11 GUANAJUATO
1661,2201,2201 VALLE DE QUERÉTARO,VALLE DE QUERÉTARO,22,QUERÉTARO,22 QUERÉTARO
1661,2203,2203 VALLE DE SAN JUAN DEL RÍO,VALLE DE SAN JUAN DEL RÍO,22,QUERÉTARO,22 QUERÉTARO
